fragment;ai
rec004_20090504_09.59.21(570-585).csv;50.0
rec004_20090504_09.59.21(585-600).csv;50.0
rec004_20090504_09.59.21(600-615).csv;50.0
rec004_20090504_09.59.21(615-630).csv;50.0
rec004_20090504_09.59.21(630-645).csv;50.0
rec004_20090504_09.59.21(645-660).csv;50.0
rec004_20090504_09.59.21(660-675).csv;50.0
rec004_20090504_09.59.21(675-690).csv;50.0
rec004_20090504_09.59.21(690-705).csv;50.0
rec004_20090504_09.59.21(705-720).csv;50.0
rec004_20090504_09.59.21(720-735).csv;50.0
rec004_20090504_09.59.21(735-750).csv;50.0
rec004_20090504_09.59.21(750-765).csv;50.0
rec004_20090504_09.59.21(765-780).csv;50.0
rec004_20090504_09.59.21(780-795).csv;50.0
rec004_20090504_09.59.21(795-810).csv;50.0
rec004_20090504_09.59.21(810-825).csv;50.0
rec004_20090504_09.59.21(825-840).csv;50.0
rec004_20090504_09.59.21(840-855).csv;50.0
rec004_20090504_09.59.21(855-870).csv;50.0
rec004_20090504_09.59.21(870-885).csv;50.0
rec004_20090504_09.59.21(885-900).csv;50.0
rec004_20090504_09.59.21(900-915).csv;50.0
rec004_20090504_09.59.21(915-930).csv;50.0
rec004_20090504_09.59.21(930-945).csv;50.0
rec004_20090504_09.59.21(945-960).csv;50.0
rec004_20090504_09.59.21(1005-1020).csv;50.0
rec004_20090504_09.59.21(1020-1035).csv;50.0
rec004_20090504_09.59.21(1035-1050).csv;50.0
rec004_20090504_09.59.21(1050-1065).csv;50.0
rec004_20090504_09.59.21(1065-1080).csv;50.0
rec004_20090504_09.59.21(1080-1095).csv;50.0
rec004_20090504_09.59.21(1095-1110).csv;50.0
rec004_20090504_09.59.21(1110-1125).csv;50.0
rec004_20090504_09.59.21(1125-1140).csv;50.0
rec004_20090504_09.59.21(1140-1155).csv;50.0
rec004_20090504_09.59.21(1155-1170).csv;50.0
rec004_20090504_09.59.21(1170-1185).csv;50.0
rec004_20090504_09.59.21(1185-1200).csv;50.0
rec004_20090504_09.59.21(1200-1215).csv;50.0
rec004_20090504_09.59.21(1215-1230).csv;50.0
rec004_20090504_09.59.21(1230-1245).csv;50.0
rec004_20090504_09.59.21(1245-1260).csv;50.0
rec004_20090504_09.59.21(1260-1275).csv;50.0
rec004_20090504_09.59.21(960-975).csv;50.0
rec004_20090504_09.59.21(975-990).csv;50.0
rec004_20090504_09.59.21(990-1005).csv;50.0
rec004_20090504_09.59.21(1275-1290).csv;50.0
rec004_20090504_09.59.21(1290-1305).csv;50.0
rec004_20090504_09.59.21(1305-1320).csv;50.0
rec004_20090504_09.59.21(1320-1335).csv;50.0
rec004_20090504_09.59.21(1335-1350).csv;50.0
rec004_20090504_09.59.21(1350-1365).csv;50.0
rec004_20090504_09.59.21(1365-1380).csv;50.0
rec004_20090504_09.59.21(1380-1395).csv;50.0
rec004_20090504_09.59.21(1395-1410).csv;50.0
rec004_20090504_09.59.21(1410-1425).csv;50.0
rec004_20090504_09.59.21(1425-1440).csv;50.0
rec004_20090504_09.59.21(1440-1455).csv;50.0
rec004_20090504_09.59.21(1455-1470).csv;50.0
rec004_20090504_09.59.21(1470-1485).csv;50.0
rec004_20090504_09.59.21(1485-1500).csv;50.0
rec004_20090504_09.59.21(1500-1515).csv;50.0
rec004_20090504_09.59.21(1515-1530).csv;50.0
rec004_20090504_09.59.21(1530-1545).csv;50.0
rec004_20090504_09.59.21(1545-1560).csv;50.0
rec004_20090504_09.59.21(1560-1575).csv;50.0
rec004_20090504_09.59.21(1575-1590).csv;50.0
rec004_20090504_09.59.21(1590-1605).csv;50.0
rec004_20090504_09.59.21(1605-1620).csv;50.0
rec004_20090504_09.59.21(1620-1635).csv;50.0
rec004_20090504_09.59.21(1635-1650).csv;50.0
rec004_20090504_09.59.21(1650-1665).csv;50.0
rec004_20090504_09.59.21(1665-1680).csv;50.0
rec004_20090504_09.59.21(1680-1695).csv;50.0
rec004_20090504_09.59.21(1695-1710).csv;50.0
rec004_20090504_09.59.21(1710-1725).csv;-1
rec004_20090504_09.59.21(1725-1740).csv;-1
rec004_20090504_09.59.21(1740-1755).csv;-1
rec004_20090504_09.59.21(1755-1770).csv;-1
rec004_20090504_09.59.21(1770-1785).csv;-1
rec004_20090504_09.59.21(1785-1800).csv;-1
rec004_20090504_09.59.21(1800-1815).csv;-1
rec004_20090504_09.59.21(1815-1830).csv;-1
rec004_20090504_09.59.21(1830-1845).csv;-1
rec004_20090504_09.59.21(1845-1860).csv;50.0
rec004_20090504_09.59.21(1860-1875).csv;50.0
rec004_20090504_09.59.21(1875-1890).csv;50.0
rec004_20090504_09.59.21(1890-1905).csv;50.0
rec004_20090504_09.59.21(1905-1920).csv;50.0
rec004_20090504_09.59.21(1920-1935).csv;50.0
rec004_20090504_09.59.21(1935-1950).csv;50.0
rec004_20090504_09.59.21(1950-1965).csv;50.0
rec004_20090504_09.59.21(1965-1980).csv;50.0
rec004_20090504_09.59.21(1980-1995).csv;50.0
rec004_20090504_09.59.21(1995-2010).csv;50.0
rec004_20090504_09.59.21(2010-2025).csv;50.0
rec004_20090504_09.59.21(2025-2040).csv;50.0
rec004_20090504_09.59.21(2040-2055).csv;50.0
rec004_20090504_09.59.21(2055-2070).csv;50.0
rec004_20090504_09.59.21(2070-2085).csv;50.0
rec004_20090504_09.59.21(2085-2100).csv;50.0
rec004_20090504_09.59.21(2100-2115).csv;50.0
rec004_20090504_09.59.21(2115-2130).csv;50.0
rec004_20090504_09.59.21(2130-2145).csv;50.0
rec004_20090504_09.59.21(2145-2160).csv;50.0
rec004_20090504_09.59.21(2160-2175).csv;50.0
rec004_20090504_09.59.21(2175-2190).csv;50.0
rec004_20090504_09.59.21(2190-2205).csv;50.0
rec004_20090504_09.59.21(2205-2220).csv;50.0
rec004_20090504_09.59.21(2220-2235).csv;50.0
rec004_20090504_09.59.21(2235-2250).csv;50.0
rec004_20090504_09.59.21(2250-2265).csv;50.0
rec004_20090504_09.59.21(2265-2280).csv;50.0
rec004_20090504_09.59.21(2280-2295).csv;50.0
rec004_20090504_09.59.21(2295-2310).csv;50.0
rec004_20090504_09.59.21(2310-2325).csv;50.0
rec004_20090504_09.59.21(2325-2340).csv;50.0
rec004_20090504_09.59.21(2340-2355).csv;50.0
rec004_20090504_09.59.21(2355-2370).csv;50.0
rec004_20090504_09.59.21(2370-2385).csv;50.0
rec004_20090504_09.59.21(2385-2400).csv;50.0
rec004_20090504_09.59.21(2400-2415).csv;50.0
rec004_20090504_09.59.21(2415-2430).csv;50.0
rec004_20090504_09.59.21(2430-2445).csv;50.0
rec004_20090504_09.59.21(2445-2460).csv;50.0
rec004_20090504_09.59.21(2460-2475).csv;50.0
rec004_20090504_09.59.21(2475-2490).csv;50.0
rec004_20090504_09.59.21(2490-2505).csv;50.0
rec004_20090504_09.59.21(2505-2520).csv;50.0
rec004_20090504_09.59.21(2520-2535).csv;50.0
rec004_20090504_09.59.21(2535-2550).csv;50.0
rec004_20090504_09.59.21(2550-2565).csv;50.0
rec004_20090504_09.59.21(2565-2580).csv;50.0
rec004_20090504_09.59.21(2580-2595).csv;50.0
rec004_20090504_09.59.21(2595-2610).csv;50.0
rec004_20090504_09.59.21(2610-2625).csv;50.0
rec004_20090504_09.59.21(2625-2640).csv;50.0
rec004_20090504_09.59.21(2640-2655).csv;50.0
rec004_20090504_09.59.21(2655-2670).csv;50.0
rec004_20090504_09.59.21(2670-2685).csv;50.0
rec004_20090504_09.59.21(2685-2700).csv;50.0
rec004_20090504_09.59.21(2700-2715).csv;50.0
rec004_20090504_09.59.21(2715-2730).csv;50.0
rec004_20090504_09.59.21(2730-2745).csv;50.0
rec004_20090504_09.59.21(2745-2760).csv;50.0
rec004_20090504_09.59.21(2760-2775).csv;50.0
rec004_20090504_09.59.21(2775-2790).csv;50.0
rec004_20090504_09.59.21(2790-2805).csv;50.0
rec004_20090504_09.59.21(2805-2820).csv;50.0
rec004_20090504_09.59.21(2820-2835).csv;50.0
rec004_20090504_09.59.21(2835-2850).csv;50.0
rec004_20090504_09.59.21(2850-2865).csv;50.0
rec004_20090504_09.59.21(2865-2880).csv;50.0
rec004_20090504_09.59.21(2880-2895).csv;50.0
rec004_20090504_09.59.21(2895-2910).csv;50.0
rec004_20090504_09.59.21(2910-2925).csv;50.0
rec004_20090504_09.59.21(2925-2940).csv;50.0
rec004_20090504_09.59.21(2940-2955).csv;50.0
rec004_20090504_09.59.21(2955-2970).csv;50.0
rec004_20090504_09.59.21(2970-2985).csv;50.0
rec004_20090504_09.59.21(2985-3000).csv;50.0
rec004_20090504_09.59.21(3000-3015).csv;50.0
rec004_20090504_09.59.21(3015-3030).csv;50.0
rec004_20090504_09.59.21(3030-3045).csv;50.0
rec004_20090504_09.59.21(3045-3060).csv;50.0
rec004_20090504_09.59.21(3060-3075).csv;50.0
rec004_20090504_09.59.21(3075-3090).csv;50.0
rec004_20090504_09.59.21(3090-3105).csv;50.0
rec004_20090504_09.59.21(3105-3120).csv;50.0
rec004_20090504_09.59.21(3120-3135).csv;50.0
rec004_20090504_09.59.21(3135-3150).csv;50.0
rec004_20090504_09.59.21(3150-3165).csv;50.0
rec004_20090504_09.59.21(3165-3180).csv;50.0
rec004_20090504_09.59.21(3180-3195).csv;50.0
rec004_20090504_09.59.21(3195-3210).csv;50.0
rec004_20090504_09.59.21(3210-3225).csv;50.0
rec004_20090504_09.59.21(3225-3240).csv;50.0
rec004_20090504_09.59.21(3240-3255).csv;50.0
rec004_20090504_09.59.21(3255-3270).csv;50.0
rec004_20090504_09.59.21(3270-3285).csv;50.0
rec004_20090504_09.59.21(3285-3300).csv;50.0
rec004_20090504_09.59.21(3300-3315).csv;50.0
rec004_20090504_09.59.21(3315-3330).csv;50.0
rec004_20090504_09.59.21(3330-3345).csv;50.0
rec004_20090504_09.59.21(3345-3360).csv;50.0
rec004_20090504_09.59.21(3360-3375).csv;50.0
rec004_20090504_09.59.21(3375-3390).csv;50.0
rec004_20090504_09.59.21(3390-3405).csv;50.0
rec004_20090504_09.59.21(3405-3420).csv;50.0
rec004_20090504_09.59.21(3420-3435).csv;50.0
rec004_20090504_09.59.21(3435-3450).csv;50.0
rec004_20090504_09.59.21(3450-3465).csv;50.0
rec004_20090504_09.59.21(3465-3480).csv;50.0
rec004_20090504_09.59.21(3480-3495).csv;50.0
rec004_20090504_09.59.21(3495-3510).csv;50.0
rec004_20090504_09.59.21(3510-3525).csv;50.0
rec004_20090504_09.59.21(3525-3540).csv;50.0
rec004_20090504_09.59.21(3540-3555).csv;50.0
rec004_20090504_09.59.21(3555-3570).csv;50.0
rec004_20090504_09.59.21(3570-3585).csv;50.0
rec004_20090504_09.59.21(3585-3600).csv;50.0
rec004_20090504_09.59.21(3600-3615).csv;50.0
rec004_20090504_09.59.21(3615-3630).csv;50.0
rec004_20090504_09.59.21(3630-3645).csv;50.0
rec004_20090504_09.59.21(3645-3660).csv;50.0
rec004_20090504_09.59.21(3660-3675).csv;50.0
rec004_20090504_09.59.21(3675-3690).csv;50.0
rec004_20090504_09.59.21(3690-3705).csv;50.0
rec004_20090504_09.59.21(3705-3720).csv;50.0
rec004_20090504_09.59.21(3720-3735).csv;50.0
rec004_20090504_09.59.21(3735-3750).csv;50.0
rec004_20090504_09.59.21(3750-3765).csv;50.0
rec004_20090504_09.59.21(3765-3780).csv;50.0
rec004_20090504_09.59.21(3780-3795).csv;50.0
rec004_20090504_09.59.21(3795-3810).csv;50.0
rec004_20090504_09.59.21(3810-3825).csv;50.0
rec004_20090504_09.59.21(3825-3840).csv;50.0
rec004_20090504_09.59.21(3840-3855).csv;50.0
rec004_20090504_09.59.21(3855-3870).csv;50.0
rec004_20090504_09.59.21(3870-3885).csv;50.0
rec004_20090504_09.59.21(3885-3900).csv;50.0
rec004_20090504_09.59.21(3900-3915).csv;50.0
rec004_20090504_09.59.21(3915-3930).csv;50.0
rec004_20090504_09.59.21(3930-3945).csv;50.0
rec004_20090504_09.59.21(3945-3960).csv;50.0
rec004_20090504_09.59.21(3960-3975).csv;50.0
rec004_20090504_09.59.21(3975-3990).csv;50.0
rec004_20090504_09.59.21(3990-4005).csv;50.0
rec004_20090504_09.59.21(4005-4020).csv;50.0
rec004_20090504_09.59.21(4020-4035).csv;50.0
rec004_20090504_09.59.21(4035-4050).csv;50.0
rec004_20090504_09.59.21(4050-4065).csv;50.0
rec004_20090504_09.59.21(4065-4080).csv;50.0
rec004_20090504_09.59.21(4080-4095).csv;50.0
rec004_20090504_09.59.21(4095-4110).csv;50.0
rec004_20090504_09.59.21(4110-4125).csv;50.0
rec004_20090504_09.59.21(4125-4140).csv;50.0
rec004_20090504_09.59.21(4140-4155).csv;50.0
rec004_20090504_09.59.21(4155-4170).csv;50.0
rec004_20090504_09.59.21(4170-4185).csv;50.0
rec004_20090504_09.59.21(4185-4200).csv;50.0
rec004_20090504_09.59.21(4200-4215).csv;50.0
rec004_20090504_09.59.21(4215-4230).csv;50.0
rec004_20090504_09.59.21(4230-4245).csv;50.0
rec004_20090504_09.59.21(4245-4260).csv;50.0
rec004_20090504_09.59.21(4260-4275).csv;50.0
rec004_20090504_09.59.21(4275-4290).csv;50.0
rec004_20090504_09.59.21(4290-4305).csv;50.0
rec004_20090504_09.59.21(4305-4320).csv;50.0
rec004_20090504_09.59.21(4320-4335).csv;50.0
rec004_20090504_09.59.21(4335-4350).csv;50.0
rec004_20090504_09.59.21(4350-4365).csv;50.0
rec004_20090504_09.59.21(4365-4380).csv;50.0
rec004_20090504_09.59.21(4380-4395).csv;50.0
rec004_20090504_09.59.21(4395-4410).csv;50.0
rec004_20090504_09.59.21(4410-4425).csv;50.0
rec004_20090504_09.59.21(4425-4440).csv;50.0
rec004_20090504_09.59.21(4440-4455).csv;50.0
rec004_20090504_09.59.21(4455-4470).csv;50.0
rec004_20090504_09.59.21(4470-4485).csv;50.0
rec004_20090504_09.59.21(4485-4500).csv;50.0
rec004_20090504_09.59.21(4500-4515).csv;50.0
rec004_20090504_09.59.21(4515-4530).csv;50.0
rec004_20090504_09.59.21(4530-4545).csv;50.0
rec004_20090504_09.59.21(4545-4560).csv;50.0
rec004_20090504_09.59.21(4560-4575).csv;50.0
rec004_20090504_09.59.21(4575-4590).csv;50.0
rec004_20090504_09.59.21(4590-4605).csv;50.0
rec004_20090504_09.59.21(4605-4620).csv;50.0
rec004_20090504_09.59.21(4620-4635).csv;50.0
rec004_20090504_09.59.21(4635-4650).csv;50.0
rec004_20090504_09.59.21(4650-4665).csv;50.0
rec004_20090504_09.59.21(4665-4680).csv;50.0
rec004_20090504_09.59.21(4680-4695).csv;50.0
rec004_20090504_09.59.21(4695-4710).csv;50.0
rec004_20090504_09.59.21(4710-4725).csv;50.0
rec004_20090504_09.59.21(4725-4740).csv;50.0
rec004_20090504_09.59.21(4740-4755).csv;50.0
rec004_20090504_09.59.21(4755-4770).csv;50.0
rec004_20090504_09.59.21(4770-4785).csv;50.0
rec004_20090504_09.59.21(4785-4800).csv;50.0
rec004_20090504_09.59.21(4800-4815).csv;50.0
rec004_20090504_09.59.21(4815-4830).csv;50.0
rec004_20090504_09.59.21(4830-4845).csv;50.0
rec004_20090504_09.59.21(4845-4860).csv;50.0
rec004_20090504_09.59.21(4860-4875).csv;50.0
rec004_20090504_09.59.21(4875-4890).csv;50.0
rec004_20090504_09.59.21(4890-4905).csv;50.0
rec004_20090504_09.59.21(4905-4920).csv;50.0
rec004_20090504_09.59.21(4920-4935).csv;50.0
rec004_20090504_09.59.21(4935-4950).csv;50.0
rec004_20090504_09.59.21(4950-4965).csv;50.0
rec004_20090504_09.59.21(4965-4980).csv;50.0
rec004_20090504_09.59.21(4980-4995).csv;50.0
rec004_20090504_09.59.21(4995-5010).csv;50.0
rec004_20090504_09.59.21(5010-5025).csv;50.0
rec004_20090504_09.59.21(5025-5040).csv;50.0
rec004_20090504_09.59.21(5040-5055).csv;50.0
rec004_20090504_09.59.21(5055-5070).csv;50.0
rec004_20090504_09.59.21(5070-5085).csv;50.0
rec004_20090504_09.59.21(5085-5100).csv;50.0
rec004_20090504_09.59.21(5100-5115).csv;50.0
rec004_20090504_09.59.21(5115-5130).csv;50.0
rec004_20090504_09.59.21(5130-5145).csv;50.0
rec004_20090504_09.59.21(5145-5160).csv;50.0
rec004_20090504_09.59.21(5160-5175).csv;50.0
rec004_20090504_09.59.21(5175-5190).csv;50.0
rec004_20090504_09.59.21(5190-5205).csv;50.0
rec004_20090504_09.59.21(5205-5220).csv;50.0
rec004_20090504_09.59.21(5220-5235).csv;50.0
rec004_20090504_09.59.21(5235-5250).csv;50.0
rec004_20090504_09.59.21(5250-5265).csv;50.0
rec004_20090504_09.59.21(5265-5280).csv;50.0
rec004_20090504_09.59.21(5280-5295).csv;50.0
rec004_20090504_09.59.21(5295-5310).csv;50.0
rec004_20090504_09.59.21(5310-5325).csv;50.0
rec004_20090504_09.59.21(5325-5340).csv;50.0
rec004_20090504_09.59.21(5340-5355).csv;50.0
rec004_20090504_09.59.21(5355-5370).csv;50.0
rec004_20090504_09.59.21(5370-5385).csv;50.0
rec004_20090504_09.59.21(5385-5400).csv;50.0
rec004_20090504_09.59.21(5400-5415).csv;50.0
rec004_20090504_09.59.21(5415-5430).csv;50.0
rec004_20090504_09.59.21(5430-5445).csv;50.0
rec004_20090504_09.59.21(5445-5460).csv;50.0
rec004_20090504_09.59.21(5460-5475).csv;50.0
rec004_20090504_09.59.21(5475-5490).csv;50.0
rec004_20090504_09.59.21(5490-5505).csv;50.0
rec004_20090504_09.59.21(5505-5520).csv;50.0
rec004_20090504_09.59.21(5520-5535).csv;50.0
rec004_20090504_09.59.21(5535-5550).csv;50.0
rec004_20090504_09.59.21(5550-5565).csv;50.0
rec004_20090504_09.59.21(5565-5580).csv;50.0
rec004_20090504_09.59.21(5580-5595).csv;50.0
rec004_20090504_09.59.21(5595-5610).csv;50.0
rec004_20090504_09.59.21(5610-5625).csv;50.0
rec004_20090504_09.59.21(5625-5640).csv;50.0
rec004_20090504_09.59.21(5640-5655).csv;50.0
rec004_20090504_09.59.21(5655-5670).csv;50.0
rec004_20090504_09.59.21(5670-5685).csv;50.0
rec004_20090504_09.59.21(5685-5700).csv;50.0
rec004_20090504_09.59.21(5700-5715).csv;50.0
rec004_20090504_09.59.21(5715-5730).csv;50.0
rec004_20090504_09.59.21(5730-5745).csv;50.0
rec004_20090504_09.59.21(5745-5760).csv;50.0
rec004_20090504_09.59.21(5760-5775).csv;50.0
rec004_20090504_09.59.21(5775-5790).csv;50.0
rec004_20090504_09.59.21(5790-5805).csv;50.0
rec004_20090504_09.59.21(5805-5820).csv;50.0
rec004_20090504_09.59.21(5820-5835).csv;50.0
rec004_20090504_09.59.21(5835-5850).csv;50.0
rec004_20090504_09.59.21(5850-5865).csv;50.0
rec004_20090504_09.59.21(5865-5880).csv;50.0
rec004_20090504_09.59.21(5880-5895).csv;50.0
rec004_20090504_09.59.21(5895-5910).csv;50.0
rec004_20090504_09.59.21(5910-5925).csv;50.0
rec004_20090504_09.59.21(5925-5940).csv;50.0
rec004_20090504_09.59.21(5940-5955).csv;50.0
rec004_20090504_09.59.21(5955-5970).csv;50.0
rec004_20090504_09.59.21(5970-5985).csv;None
rec004_20090504_09.59.21(5985-6000).csv;None
rec004_20090504_09.59.21(6000-6015).csv;None
rec004_20090504_09.59.21(6015-6030).csv;None
rec004_20090504_09.59.21(6030-6045).csv;None
rec004_20090504_09.59.21(6045-6060).csv;None
rec004_20090504_09.59.21(6060-6075).csv;None
rec004_20090504_09.59.21(6075-6090).csv;None
rec004_20090504_09.59.21(6090-6105).csv;None
rec004_20090504_09.59.21(6105-6120).csv;None
rec004_20090504_09.59.21(6120-6135).csv;None
rec004_20090504_09.59.21(6135-6150).csv;None
rec004_20090504_09.59.21(6150-6165).csv;None
rec004_20090504_09.59.21(6165-6180).csv;None
rec004_20090504_09.59.21(6180-6195).csv;None
rec004_20090504_09.59.21(6195-6210).csv;None
rec004_20090504_09.59.21(6210-6225).csv;None
rec004_20090504_09.59.21(6225-6240).csv;None
rec004_20090504_09.59.21(6240-6255).csv;None
rec004_20090504_09.59.21(6255-6270).csv;None
rec004_20090504_09.59.21(6270-6285).csv;None
rec004_20090504_09.59.21(6285-6300).csv;None
rec004_20090504_09.59.21(6300-6315).csv;None
rec004_20090504_09.59.21(6315-6330).csv;None
rec004_20090504_09.59.21(6330-6345).csv;None
rec004_20090504_09.59.21(6345-6360).csv;None
rec004_20090504_09.59.21(6360-6375).csv;None
rec004_20090504_09.59.21(6375-6390).csv;None
rec006_20090507_10.05.25(0-15).csv;50.0
rec006_20090507_10.05.25(105-120).csv;50.0
rec006_20090507_10.05.25(120-135).csv;50.0
rec006_20090507_10.05.25(135-150).csv;50.0
rec006_20090507_10.05.25(15-30).csv;50.0
rec006_20090507_10.05.25(150-165).csv;50.0
rec006_20090507_10.05.25(165-180).csv;50.0
rec006_20090507_10.05.25(180-195).csv;50.0
rec006_20090507_10.05.25(195-210).csv;50.0
rec006_20090507_10.05.25(210-225).csv;50.0
rec006_20090507_10.05.25(225-240).csv;50.0
rec006_20090507_10.05.25(240-255).csv;50.0
rec006_20090507_10.05.25(255-270).csv;50.0
rec006_20090507_10.05.25(270-285).csv;50.0
rec006_20090507_10.05.25(285-300).csv;50.0
rec006_20090507_10.05.25(30-45).csv;50.0
rec006_20090507_10.05.25(300-315).csv;50.0
rec006_20090507_10.05.25(315-330).csv;50.0
rec006_20090507_10.05.25(45-60).csv;50.0
rec006_20090507_10.05.25(60-75).csv;50.0
rec006_20090507_10.05.25(75-90).csv;50.0
rec006_20090507_10.05.25(90-105).csv;50.0
rec006_20090507_10.05.25(330-345).csv;50.0
rec006_20090507_10.05.25(345-360).csv;50.0
rec006_20090507_10.05.25(360-375).csv;50.0
rec006_20090507_10.05.25(375-390).csv;50.0
rec006_20090507_10.05.25(390-405).csv;-1
rec006_20090507_10.05.25(405-420).csv;-1
rec006_20090507_10.05.25(420-435).csv;-1
rec006_20090507_10.05.25(435-450).csv;-1
rec006_20090507_10.05.25(450-465).csv;-1
rec006_20090507_10.05.25(465-480).csv;-1
rec006_20090507_10.05.25(480-495).csv;-1
rec006_20090507_10.05.25(495-510).csv;-1
rec006_20090507_10.05.25(510-525).csv;-1
rec006_20090507_10.05.25(525-540).csv;-1
rec006_20090507_10.05.25(540-555).csv;-1
rec006_20090507_10.05.25(555-570).csv;-1
rec006_20090507_10.05.25(570-585).csv;-1
rec006_20090507_10.05.25(585-600).csv;-1
rec006_20090507_10.05.25(600-615).csv;-1
rec006_20090507_10.05.25(615-630).csv;-1
rec006_20090507_10.05.25(630-645).csv;-1
rec006_20090507_10.05.25(645-660).csv;50.0
rec006_20090507_10.05.25(660-675).csv;50.0
rec006_20090507_10.05.25(675-690).csv;50.0
rec006_20090507_10.05.25(690-705).csv;50.0
rec006_20090507_10.05.25(705-720).csv;50.0
rec006_20090507_10.05.25(720-735).csv;50.0
rec006_20090507_10.05.25(735-750).csv;50.0
rec006_20090507_10.05.25(750-765).csv;50.0
rec006_20090507_10.05.25(765-780).csv;50.0
rec006_20090507_10.05.25(780-795).csv;50.0
rec006_20090507_10.05.25(795-810).csv;50.0
rec006_20090507_10.05.25(810-825).csv;50.0
rec006_20090507_10.05.25(825-840).csv;50.0
rec006_20090507_10.05.25(840-855).csv;50.0
rec006_20090507_10.05.25(855-870).csv;50.0
rec006_20090507_10.05.25(870-885).csv;50.0
rec006_20090507_10.05.25(885-900).csv;50.0
rec006_20090507_10.05.25(900-915).csv;50.0
rec006_20090507_10.05.25(915-930).csv;50.0
rec006_20090507_10.05.25(930-945).csv;50.0
rec006_20090507_10.05.25(1005-1020).csv;50.0
rec006_20090507_10.05.25(1020-1035).csv;50.0
rec006_20090507_10.05.25(1035-1050).csv;50.0
rec006_20090507_10.05.25(1050-1065).csv;50.0
rec006_20090507_10.05.25(1065-1080).csv;50.0
rec006_20090507_10.05.25(1080-1095).csv;50.0
rec006_20090507_10.05.25(1095-1110).csv;50.0
rec006_20090507_10.05.25(1110-1125).csv;50.0
rec006_20090507_10.05.25(1125-1140).csv;50.0
rec006_20090507_10.05.25(1140-1155).csv;50.0
rec006_20090507_10.05.25(1155-1170).csv;50.0
rec006_20090507_10.05.25(1170-1185).csv;50.0
rec006_20090507_10.05.25(1185-1200).csv;50.0
rec006_20090507_10.05.25(1200-1215).csv;50.0
rec006_20090507_10.05.25(1215-1230).csv;50.0
rec006_20090507_10.05.25(1230-1245).csv;50.0
rec006_20090507_10.05.25(1245-1260).csv;50.0
rec006_20090507_10.05.25(945-960).csv;50.0
rec006_20090507_10.05.25(960-975).csv;50.0
rec006_20090507_10.05.25(975-990).csv;50.0
rec006_20090507_10.05.25(990-1005).csv;50.0
rec006_20090507_10.05.25(1260-1275).csv;50.0
rec006_20090507_10.05.25(1275-1290).csv;50.0
rec006_20090507_10.05.25(1290-1305).csv;50.0
rec006_20090507_10.05.25(1305-1320).csv;50.0
rec006_20090507_10.05.25(1320-1335).csv;50.0
rec006_20090507_10.05.25(1335-1350).csv;50.0
rec006_20090507_10.05.25(1350-1365).csv;50.0
rec006_20090507_10.05.25(1365-1380).csv;50.0
rec006_20090507_10.05.25(1380-1395).csv;50.0
rec006_20090507_10.05.25(1395-1410).csv;50.0
rec006_20090507_10.05.25(1410-1425).csv;50.0
rec006_20090507_10.05.25(1425-1440).csv;50.0
rec006_20090507_10.05.25(1440-1455).csv;50.0
